valor,tipo,amenaza,nivel,score,confianza,pais,fuente,visto
evrything-pix.icu,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:49:00 UTC
yak888.la,domain,ClearFake,media,54,90,,ThreatFox,2026-09-08 01:32:26 UTC
yuvrajclub.com,domain,ClearFake,media,54,90,,ThreatFox,2026-09-08 01:32:26 UTC
zelenbud.cn.ua,domain,ClearFake,media,54,90,,ThreatFox,2026-09-08 01:32:25 UTC
www.zen-et-sens-33.fr,domain,ClearFake,media,54,90,,ThreatFox,2026-09-08 01:22:24 UTC
xn--ibaezabogado-chb.com,domain,ClearFake,media,54,90,,ThreatFox,2026-09-08 01:22:24 UTC
xpressriyadh.com,domain,ClearFake,media,54,90,,ThreatFox,2026-09-08 01:02:22 UTC
www.zianimalacademy.com,domain,ClearFake,media,54,90,,ThreatFox,2026-09-08 01:02:22 UTC
vd-psy.com,domain,ClearFake,media,54,90,,ThreatFox,2026-09-08 00:42:20 UTC
getcoursekit.com,domain,ClearFake,media,54,90,,ThreatFox,2026-09-08 00:42:20 UTC
apertisconseil.com,domain,ClearFake,media,54,90,,ThreatFox,2026-09-08 00:42:19 UTC
win88.co.id,domain,ClearFake,media,54,90,,ThreatFox,2026-09-08 00:22:18 UTC
woody-village.com,domain,ClearFake,media,54,90,,ThreatFox,2026-09-08 00:22:17 UTC
vrcbet.website,domain,ClearFake,media,54,90,,ThreatFox,2026-09-08 00:22:17 UTC
vrcbet.enterprises,domain,ClearFake,media,54,90,,ThreatFox,2026-09-08 00:22:17 UTC
www.wealthproject.it,domain,ClearFake,media,54,90,,ThreatFox,2026-09-08 00:11:59 UTC
windoorcreative.ro,domain,ClearFake,media,54,90,,ThreatFox,2026-09-08 00:11:59 UTC
wielowieyska.pl,domain,ClearFake,media,54,90,,ThreatFox,2026-09-08 00:11:59 UTC
www.weehawkenlife.com,domain,ClearFake,media,54,90,,ThreatFox,2026-09-08 00:11:58 UTC
wiltsi.de,domain,ClearFake,media,54,90,,ThreatFox,2026-09-08 00:01:57 UTC
wolfgangpress.com,domain,ClearFake,media,54,90,,ThreatFox,2026-09-08 00:01:57 UTC
westernfashion.net,domain,ClearFake,media,54,90,,ThreatFox,2026-09-08 00:01:57 UTC
worldofficial.xyz,domain,ClearFake,media,54,90,,ThreatFox,2026-09-08 00:01:56 UTC
www.virag-auto.hu,domain,ClearFake,media,54,90,,ThreatFox,2026-09-07 23:21:53 UTC
